2023-03-16 11:11:34.535679 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\Editor 2023-03-16 11-11-34.txt'. [3.94 ms]
2023-03-16 11:11:34.546650 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2023-03-16 11:11:34.569589 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2023-03-16 11:11:34.569589 ; Session        ; Debug       ; .NET Framework 4.8.4614.0
2023-03-16 11:11:34.588538 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2023-03-16 11:11:34.599508 ; AssemblyFinder ; Debug       ; Found 39/96 assembly files. [23.3 ms]
2023-03-16 11:11:34.636940 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2023-03-16 11:11:34.668876 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2023-03-16 11:11:34.814315 ; Searcher       ; Debug       ; Ordered 35 assemblies according to references. [209 ms]
2023-03-16 11:11:34.928978 ; PluginManager  ; Debug       ; Found 19 plugin assemblies containing 275 plugin types. [325 ms]
2023-03-16 11:11:34.928978 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2023-03-16 11:11:34.928978 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2023-03-16 11:11:34.928978 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2023-03-16 11:11:34.929978 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2023-03-16 11:11:34.929978 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2023-03-16 11:11:34.929978 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2023-03-16 11:11:34.929978 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2023-03-16 11:11:34.929978 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2023-03-16 11:11:34.929978 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.Plugins.Ssh.dll
2023-03-16 11:11:34.929978 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
