2022-07-27 14:12:10.489269 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-27 14-12-10.txt'. [6.84 ms]
2022-07-27 14:12:10.537141 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-07-27 14:12:10.577035 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-07-27 14:12:10.577035 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-07-27 14:12:10.632886 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-07-27 14:12:10.644855 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [23.0 ms]
2022-07-27 14:12:10.688737 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-07-27 14:12:10.758554 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-07-27 14:12:10.904284 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [252 ms]
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [388 ms]
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-07-27 14:12:11.038808 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-07-27 14:12:11.039807 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [389 ms]
2022-07-27 14:12:11.057758 ; PluginManager  ; Debug       ; Loaded OpenTap. [701 us]
2022-07-27 14:12:11.080697 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [18.1 ms]
2022-07-27 14:12:11.084687 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [21.6 ms]
2022-07-27 14:12:11.084687 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [174 us]
2022-07-27 14:12:11.136549 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [17.7 ms]
2022-07-27 14:12:11.297124 ; PluginManager  ; Debug       ; Loaded mscorlib. [900 ns]
2022-07-27 14:12:11.640213 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [722 ms]
2022-07-27 14:12:11.899521 ; GUI            ; Debug       ; Loaded Light Theme. [27.4 ms]
2022-07-27 14:12:11.924456 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-07-27 14:12:12.296468 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [240 ms]
2022-07-27 14:12:12.296468 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-07-27 14:12:12.353316 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [53.6 ms]
2022-07-27 14:12:12.370272 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.38 ms]
2022-07-27 14:12:12.398198 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-27 14-12-12.txt'. [6.42 ms]
2022-07-27 14:12:12.845702 ; Main           ; Debug       ; GUI initialized. [547 ms]
2022-07-27 14:12:12.845702 ; Main           ; Debug       ; Docking manager initialized. [50.4 us]
2022-07-27 14:12:12.848694 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 07/27/2022 [2.78 s]
2022-07-27 14:12:12.889461 ; PluginManager  ; Debug       ; Loaded PackageManager. [407 us]
2022-07-27 14:12:12.890420 ; PluginManager  ; Debug       ; Loaded Editor. [30.9 us]
2022-07-27 14:12:12.898782 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [8.37 ms]
2022-07-27 14:12:12.905764 ; PluginManager  ; Debug       ; Loaded RunExplorer. [7.32 ms]
2022-07-27 14:12:12.909753 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [2.20 ms]
2022-07-27 14:12:12.911749 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [911 us]
2022-07-27 14:12:12.928702 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [11.3 ms]
2022-07-27 14:12:12.936682 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [25.2 ms]
2022-07-27 14:12:12.937679 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [1.12 ms]
2022-07-27 14:12:13.364083 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [514 ms]
2022-07-27 14:12:13.364083 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.18, your version is 9.17. Please consider updating. [514 ms]
2022-07-27 14:12:13.364083 ; Main           ; Debug       ; Update check complete. [514 ms]
2022-07-27 14:12:14.258004 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.95 ms]
2022-07-27 14:12:15.342533 ; Main           ; Debug       ; Application startup finished. [5.27 s]
2022-07-27 14:12:19.271133 ; Main           ; Debug       ; Loaded Test plan C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTapPrograms\TX48ED9.TapPlan [1.69 s]
2022-07-27 14:12:32.214211 ; TestPlan       ; Information ; -----------------------------------------------------------------
2022-07-27 14:12:32.255107 ; TestPlan       ; Information ; Starting TestPlan 'TX48ED9' on 07/27/2022 14:12:32, 15 of 36 TestSteps enabled.
2022-07-27 14:12:32.314947 ; TestPlan       ; Debug       ; Saved Test Plan XML [9.45 ms]
2022-07-27 14:12:32.314947 ; Settings       ; Debug       ; No settings file exists for TestPlanRunPackageParameterMonitor. A new instance with default values has been created. [282 us]
2022-07-27 14:12:32.393700 ; Labjack        ; Information ; Resource "Labjack" opened. [1.88 ms]
2022-07-27 14:12:32.437545 ; TestPlan       ; Debug       ; "48V nr DUT afleggen begin FIO2" PrePlanRun completed. [2.84 ms]
2022-07-27 14:12:32.437545 ; TestPlan       ; Debug       ; "DALI afleggen FIO4" PrePlanRun completed. [446 us]
2022-07-27 14:12:32.437545 ; TestPlan       ; Debug       ; "DIM uitschakelen EIO6" PrePlanRun completed. [23.3 us]
2022-07-27 14:12:32.437545 ; TestPlan       ; Debug       ; "48V inschakelen FIO6" PrePlanRun completed. [16.3 us]
2022-07-27 14:12:32.437545 ; TestPlan       ; Debug       ; "48V nr DUT aanleggen FIO2" PrePlanRun completed. [15.1 us]
2022-07-27 14:12:32.438544 ; TestPlan       ; Debug       ; "DALI \ 500mA Ok AIN4" PrePlanRun completed. [15.3 us]
2022-07-27 14:12:32.438544 ; TestPlan       ; Debug       ; "DALI \ DALI aanleggen FIO4" PrePlanRun completed. [282 us]
2022-07-27 14:12:32.438544 ; TestPlan       ; Debug       ; "DALI \ Stroom door de diodes meten LED1 AIN4 \ ChildDAQ" PrePlanRun completed. [193 us]
2022-07-27 14:12:32.438544 ; TestPlan       ; Debug       ; "DALI \ Stroom door de diodes meten LED1 AIN4" PrePlanRun completed. [227 us]
2022-07-27 14:12:32.438544 ; TestPlan       ; Debug       ; "DALI \ DALI afleggen FIO4" PrePlanRun completed. [31.3 us]
2022-07-27 14:12:32.438544 ; TestPlan       ; Debug       ; "DALI \ 48V naar DUT afleggen FIO2" PrePlanRun completed. [16.9 us]
2022-07-27 14:12:32.438544 ; TestPlan       ; Debug       ; "48V naar DUT afleggen einde FIO2" PrePlanRun completed. [636 us]
2022-07-27 14:12:32.438544 ; TestPlan       ; Debug       ; PrePlanRun Methods completed [6.85 ms]
2022-07-27 14:12:32.448515 ; TestPlan       ; Information ; "48V nr DUT afleggen begin FIO2" started.
2022-07-27 14:12:32.455495 ; TestStep       ; Debug       ; FIO2set to: Low
2022-07-27 14:12:32.460485 ; TestPlan       ; Information ; "48V nr DUT afleggen begin FIO2" completed with verdict 'Pass'. [11.2 ms]
2022-07-27 14:12:32.461481 ; TestPlan       ; Information ; "DALI afleggen FIO4" started.
2022-07-27 14:12:32.462482 ; TestStep       ; Debug       ; FIO4set to: Low
2022-07-27 14:12:32.463476 ; TestPlan       ; Information ; "DALI afleggen FIO4" completed with verdict 'Pass'. [1.45 ms]
2022-07-27 14:12:32.463476 ; TestPlan       ; Information ; "DIM uitschakelen EIO6" started.
2022-07-27 14:12:32.465449 ; TestStep       ; Debug       ; EIO6set to: Low
2022-07-27 14:12:32.465449 ; TestPlan       ; Information ; "DIM uitschakelen EIO6" completed with verdict 'Pass'. [2.30 ms]
2022-07-27 14:12:32.465449 ; TestPlan       ; Information ; "48V inschakelen FIO6" started.
2022-07-27 14:12:32.467450 ; TestStep       ; Debug       ; FIO6set to: Low
2022-07-27 14:12:32.467450 ; TestPlan       ; Information ; "48V inschakelen FIO6" completed with verdict 'Pass'. [2.22 ms]
2022-07-27 14:12:32.468445 ; TestPlan       ; Information ; "48V nr DUT aanleggen FIO2" started.
2022-07-27 14:12:32.470439 ; TestStep       ; Debug       ; FIO2set to: High
2022-07-27 14:12:32.470439 ; TestPlan       ; Information ; "48V nr DUT aanleggen FIO2" completed with verdict 'Pass'. [2.14 ms]
2022-07-27 14:12:32.470439 ; TestPlan       ; Information ; "Delay 100ms" started.
2022-07-27 14:12:32.570266 ; TestPlan       ; Information ; "Delay 100ms" completed. [100 ms]
2022-07-27 14:12:32.571265 ; TestPlan       ; Information ; "Delay 1s" started.
2022-07-27 14:12:33.570729 ; TestPlan       ; Information ; "Delay 1s" completed. [1.00 s]
2022-07-27 14:12:33.571724 ; TestPlan       ; Information ; "DALI" started.
2022-07-27 14:12:33.576709 ; TestPlan       ; Information ; "DALI \ 500mA Ok AIN4" started.
2022-07-27 14:12:33.651772 ; TestStep       ; Debug       ; AIN4 measured: 2.50727813243866
2022-07-27 14:12:33.651772 ; TestPlan       ; Information ; "DALI \ 500mA Ok AIN4" completed with verdict 'Pass'. [74.9 ms]
2022-07-27 14:12:33.651772 ; TestPlan       ; Information ; "DALI \ DALI aanleggen FIO4" started.
2022-07-27 14:12:33.652817 ; TestStep       ; Debug       ; FIO4set to: High
2022-07-27 14:12:33.652817 ; TestPlan       ; Information ; "DALI \ DALI aanleggen FIO4" completed with verdict 'Pass'. [1.38 ms]
2022-07-27 14:12:33.652817 ; TestPlan       ; Information ; "DALI \ Stroom door de diodes meten LED1 AIN4" started.
2022-07-27 14:12:42.699694 ; TestPlan       ; Information ; "DALI \ Stroom door de diodes meten LED1 AIN4 \ ChildDAQ" started.
2022-07-27 14:13:22.096730 ; TestPlan       ; Information ; "DALI \ Stroom door de diodes meten LED1 AIN4 \ ChildDAQ" completed with verdict 'Fail'. [39.3 s]
2022-07-27 14:13:22.096730 ; Test Step      ; Debug       ; Break issued from 'ChildDAQ' due to verdict Fail. See Break Conditions settings.
2022-07-27 14:13:22.098725 ; TestPlan       ; Information ; "DALI \ Stroom door de diodes meten LED1 AIN4" completed with verdict 'Fail'. [48.4 s]
2022-07-27 14:13:22.098725 ; Test Step      ; Debug       ; Break issued from 'Stroom door de diodes meten LED1 AIN4' due to verdict Fail. See Break Conditions settings.
2022-07-27 14:13:22.098725 ; TestPlan       ; Information ; "DALI" completed with verdict 'Fail'. [48.5 s]
2022-07-27 14:13:22.098725 ; Test Step      ; Debug       ; Break issued from 'DALI' due to verdict Fail. See Break Conditions settings.
2022-07-27 14:13:22.098725 ; TestPlan       ; Debug       ; Test step runs finished. [49.6 s]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "48V naar DUT afleggen einde FIO2" PostPlanRun completed. [1.15 ms]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "DALI \ 48V naar DUT afleggen FIO2" PostPlanRun completed. [15.1 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "DALI \ DALI afleggen FIO4" PostPlanRun completed. [3.50 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "DALI \ Stroom door de diodes meten LED1 AIN4 \ ChildDAQ" PostPlanRun completed. [180 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "DALI \ Stroom door de diodes meten LED1 AIN4" PostPlanRun completed. [5.09 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "DALI \ DALI aanleggen FIO4" PostPlanRun completed. [3.40 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "DALI \ 500mA Ok AIN4" PostPlanRun completed. [2.90 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "48V nr DUT aanleggen FIO2" PostPlanRun completed. [3.00 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "48V inschakelen FIO6" PostPlanRun completed. [2.90 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "DIM uitschakelen EIO6" PostPlanRun completed. [4.90 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "DALI afleggen FIO4" PostPlanRun completed. [3.00 us]
2022-07-27 14:13:22.103711 ; TestPlan       ; Debug       ; "48V nr DUT afleggen begin FIO2" PostPlanRun completed. [3.10 us]
2022-07-27 14:13:22.210072 ; Summary        ; Information ; --------- Summary of test plan started 07/27/2022 14:12:32 ---------
2022-07-27 14:13:22.213061 ; Summary        ; Information ;  48V nr DUT afleggen begin FIO2                       11.2 ms  Pass   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;  DALI afleggen FIO4                                   1.45 ms  Pass   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;  DIM uitschakelen EIO6                                2.30 ms  Pass   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;  48V inschakelen FIO6                                 2.22 ms  Pass   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;  48V nr DUT aanleggen FIO2                            2.14 ms  Pass   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;  Delay 100ms                                           100 ms         
2022-07-27 14:13:22.213061 ; Summary        ; Information ;  Delay 1s                                             1.00 s          
2022-07-27 14:13:22.213061 ; Summary        ; Information ;  DALI                                                 48.5 s   Fail   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;    500mA Ok AIN4                                      74.9 ms  Pass   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;    DALI aanleggen FIO4                                1.38 ms  Pass   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;    Stroom door de diodes meten LED1 AIN4              48.4 s   Fail   
2022-07-27 14:13:22.213061 ; Summary        ; Information ;      ChildDAQ                                         39.3 s   Fail   
2022-07-27 14:13:22.213061 ; Summary        ; Information ; --------------------------------------------------------------------
2022-07-27 14:13:22.214059 ; Summary        ; Information ; --------- Test plan completed with verdict Fail in 49.8 s ----------
2022-07-27 14:13:32.085861 ; TestPlan       ; Information ; Waiting for result propagation for N/A
2022-07-27 14:13:32.086858 ; TestPlan       ; Information ; Waiting for OnTestPlanRunCompleted for N/A.
2022-07-27 14:13:32.086858 ; thread         ; Error       ; Exception unhandled in worker thread.
2022-07-27 14:13:32.092844 ; thread         ; Debug       ; Exception: LJME_DEVICE_NOT_OPEN
2022-07-27 14:13:32.096834 ; thread         ; Debug       ;     bij LedsGo.Utilities.LabJackClass.DigitalRead(DIO channel) in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\Utilities\LabJack.cs:regel 348
2022-07-27 14:13:32.096834 ; thread         ; Debug       ;     bij LedsGo.Plugin.Knop.EventsTapPlan.run() in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\Buttons\EventsTapPlan.cs:regel 71
2022-07-27 14:13:32.096834 ; thread         ; Debug       ;     bij LedsGo.Plugin.Knop.EventsTapPlan.<>c.<Listen>b__16_0() in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\Buttons\EventsTapPlan.cs:regel 30
2022-07-27 14:13:32.096834 ; thread         ; Debug       ;     bij OpenTap.TapThread.Process()
2022-07-27 14:13:32.096834 ; thread         ; Debug       ;     bij OpenTap.ThreadManager.processQueue()
2022-07-27 14:13:32.096834 ; thread         ; Debug       ; Exception caught at:
