2023-02-06 13:23:28.655738 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\Editor 2023-02-06 13-23-28.txt'. [5.48 ms]
2023-02-06 13:23:28.671371 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2023-02-06 13:23:28.686943 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2023-02-06 13:23:28.686943 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2023-02-06 13:23:28.718218 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2023-02-06 13:23:28.718218 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [19.2 ms]
2023-02-06 13:23:28.811913 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2023-02-06 13:23:28.843198 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2023-02-06 13:23:28.936884 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [212 ms]
2023-02-06 13:23:29.030671 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [309 ms]
2023-02-06 13:23:29.030671 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2023-02-06 13:23:29.030671 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
