2022-08-04 11:03:20.382996 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-08-04 11-03-19.txt'. [7.59 ms]
2022-08-04 11:03:20.425558 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-08-04 11:03:20.649389 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-08-04 11:03:20.649389 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-08-04 11:03:20.695605 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-08-04 11:03:20.726514 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [60.7 ms]
2022-08-04 11:03:20.801904 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-08-04 11:03:20.912583 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-08-04 11:03:21.229413 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [486 ms]
2022-08-04 11:03:21.701408 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [961 ms]
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-08-04 11:03:21.702414 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-08-04 11:03:21.703404 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-08-04 11:03:21.703404 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-08-04 11:03:21.703404 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-08-04 11:03:21.703404 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-08-04 11:03:21.703404 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-08-04 11:03:21.703404 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-08-04 11:03:21.703404 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-08-04 11:03:21.703404 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [967 ms]
2022-08-04 11:03:21.741346 ; PluginManager  ; Debug       ; Loaded OpenTap. [4.67 ms]
2022-08-04 11:03:21.780141 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [33.5 ms]
2022-08-04 11:03:21.791116 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [43.7 ms]
2022-08-04 11:03:21.793107 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [565 us]
2022-08-04 11:03:21.846370 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [19.0 ms]
2022-08-04 11:03:22.075384 ; PluginManager  ; Debug       ; Loaded mscorlib. [1.20 us]
2022-08-04 11:03:22.459451 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [1.27 s]
2022-08-04 11:03:22.854438 ; GUI            ; Debug       ; Loaded Light Theme. [48.4 ms]
2022-08-04 11:03:22.894525 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-08-04 11:03:23.321451 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [226 ms]
2022-08-04 11:03:23.321451 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-08-04 11:03:23.380344 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [59.9 ms]
2022-08-04 11:03:23.380344 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.63 ms]
2022-08-04 11:03:23.476208 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-08-04 11-03-23.txt'. [33.6 ms]
2022-08-04 11:03:24.222022 ; Main           ; Debug       ; GUI initialized. [902 ms]
2022-08-04 11:03:24.222022 ; Main           ; Debug       ; Docking manager initialized. [99.0 us]
2022-08-04 11:03:24.230846 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 08/04/2022 [4.48 s]
2022-08-04 11:03:24.311490 ; PluginManager  ; Debug       ; Loaded PackageManager. [1.16 ms]
2022-08-04 11:03:24.311490 ; PluginManager  ; Debug       ; Loaded Editor. [55.7 us]
2022-08-04 11:03:24.327950 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [15.8 ms]
2022-08-04 11:03:24.346369 ; PluginManager  ; Debug       ; Loaded RunExplorer. [17.1 ms]
2022-08-04 11:03:24.349466 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [1.86 ms]
2022-08-04 11:03:24.350536 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [991 us]
2022-08-04 11:03:24.377799 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [19.3 ms]
2022-08-04 11:03:24.388692 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [37.9 ms]
