2022-07-28 11:28:47.967625 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-28 11-28-47.txt'. [8.02 ms]
2022-07-28 11:28:47.999541 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-07-28 11:28:48.181057 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-07-28 11:28:48.181057 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-07-28 11:28:48.205993 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-07-28 11:28:48.207989 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [22.9 ms]
2022-07-28 11:28:48.255859 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-07-28 11:28:48.326671 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-07-28 11:28:48.453335 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [238 ms]
2022-07-28 11:28:48.616900 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [403 ms]
2022-07-28 11:28:48.616900 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-07-28 11:28:48.616900 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-07-28 11:28:48.616900 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-07-28 11:28:48.616900 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-07-28 11:28:48.616900 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-07-28 11:28:48.616900 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-07-28 11:28:48.616900 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
