2022-07-26 16:06:02.581362 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-26 16-06-02.txt'. [8.08 ms]
2022-07-26 16:06:02.611281 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-07-26 16:06:02.736212 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-07-26 16:06:02.736212 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-07-26 16:06:02.758154 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-07-26 16:06:02.761146 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [24.1 ms]
2022-07-26 16:06:02.808023 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-07-26 16:06:02.874842 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-07-26 16:06:02.966597 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [200 ms]
2022-07-26 16:06:03.094272 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [329 ms]
2022-07-26 16:06:03.094272 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-07-26 16:06:03.095255 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [330 ms]
2022-07-26 16:06:03.167063 ; PluginManager  ; Debug       ; Loaded OpenTap. [840 us]
2022-07-26 16:06:03.181026 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [1.26 ms]
2022-07-26 16:06:03.256823 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [57.5 ms]
2022-07-26 16:06:03.260812 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [61.5 ms]
2022-07-26 16:06:03.299710 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [11.8 ms]
2022-07-26 16:06:03.433352 ; PluginManager  ; Debug       ; Loaded mscorlib. [600 ns]
2022-07-26 16:06:03.753498 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [627 ms]
2022-07-26 16:06:04.003832 ; GUI            ; Debug       ; Loaded Light Theme. [20.7 ms]
2022-07-26 16:06:04.048709 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-07-26 16:06:04.447665 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [267 ms]
2022-07-26 16:06:04.447665 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-07-26 16:06:04.487539 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [36.9 ms]
2022-07-26 16:06:04.495517 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.06 ms]
2022-07-26 16:06:04.526435 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-26 16-06-04.txt'. [5.61 ms]
2022-07-26 16:06:04.983450 ; Main           ; Debug       ; GUI initialized. [533 ms]
2022-07-26 16:06:04.983450 ; Main           ; Debug       ; Docking manager initialized. [64.1 us]
