2022-08-05 08:58:40.165500 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-08-05 08-58-39.txt'. [11.0 ms]
2022-08-05 08:58:40.237455 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-08-05 08:58:40.489827 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-08-05 08:58:40.489827 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-08-05 08:58:40.526802 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-08-05 08:58:40.544681 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [47.7 ms]
2022-08-05 08:58:40.615495 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-08-05 08:58:40.719213 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-08-05 08:58:41.012686 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [453 ms]
2022-08-05 08:58:41.278718 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [721 ms]
2022-08-05 08:58:41.278851 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-08-05 08:58:41.278851 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-08-05 08:58:41.278851 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-08-05 08:58:41.278851 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-08-05 08:58:41.278851 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-08-05 08:58:41.278851 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
