2022-07-26 15:49:26.343476 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-26 15-49-25.txt'. [6.42 ms]
2022-07-26 15:49:26.376352 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-07-26 15:49:26.475087 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-07-26 15:49:26.476087 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-07-26 15:49:26.502016 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-07-26 15:49:26.509998 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [23.4 ms]
2022-07-26 15:49:26.550887 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-07-26 15:49:26.616711 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-07-26 15:49:26.747363 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [230 ms]
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [444 ms]
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-07-26 15:49:26.959796 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-07-26 15:49:26.960794 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-07-26 15:49:26.960794 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-07-26 15:49:26.960794 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [445 ms]
2022-07-26 15:49:26.975754 ; PluginManager  ; Debug       ; Loaded OpenTap. [750 us]
2022-07-26 15:49:27.071499 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [588 us]
2022-07-26 15:49:27.155276 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [21.4 ms]
2022-07-26 15:49:27.167244 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [23.0 ms]
2022-07-26 15:49:27.212126 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [15.4 ms]
2022-07-26 15:49:27.358733 ; PluginManager  ; Debug       ; Loaded mscorlib. [800 ns]
2022-07-26 15:49:27.616047 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [843 ms]
2022-07-26 15:49:27.850422 ; GUI            ; Debug       ; Loaded Light Theme. [22.9 ms]
2022-07-26 15:49:27.874359 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-07-26 15:49:28.182830 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [142 ms]
2022-07-26 15:49:28.182830 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-07-26 15:49:28.219692 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [34.2 ms]
2022-07-26 15:49:28.220687 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.74 ms]
2022-07-26 15:49:28.257590 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-26 15-49-28.txt'. [3.97 ms]
2022-07-26 15:49:28.688507 ; Main           ; Debug       ; GUI initialized. [504 ms]
2022-07-26 15:49:28.688507 ; Main           ; Debug       ; Docking manager initialized. [50.0 us]
2022-07-26 15:49:28.690502 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 07/26/2022 [2.75 s]
2022-07-26 15:49:28.726207 ; PluginManager  ; Debug       ; Loaded PackageManager. [356 us]
2022-07-26 15:49:28.726207 ; PluginManager  ; Debug       ; Loaded Editor. [24.9 us]
2022-07-26 15:49:28.734151 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [8.11 ms]
2022-07-26 15:49:28.741132 ; PluginManager  ; Debug       ; Loaded RunExplorer. [6.76 ms]
2022-07-26 15:49:28.744125 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [1.44 ms]
2022-07-26 15:49:28.745122 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [655 us]
2022-07-26 15:49:28.758090 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [8.93 ms]
2022-07-26 15:49:28.763109 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [18.4 ms]
2022-07-26 15:49:28.764077 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [1.05 ms]
2022-07-26 15:49:29.146780 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [454 ms]
2022-07-26 15:49:29.146780 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.18, your version is 9.17. Please consider updating. [455 ms]
2022-07-26 15:49:29.146780 ; Main           ; Debug       ; Update check complete. [455 ms]
2022-07-26 15:49:30.227609 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.87 ms]
2022-07-26 15:49:31.413353 ; Main           ; Debug       ; Application startup finished. [5.48 s]
2022-07-26 15:49:35.780817 ; Main           ; Debug       ; Loaded Test plan C:\Engineering\Projecten\LedsGo\versie4updateSingleShot\OpenTapPrograms\SIDDALI.TapPlan [588 ms]
2022-07-26 15:49:37.269797 ; TestPlan       ; Information ; -----------------------------------------------------------------
2022-07-26 15:49:37.292521 ; TestPlan       ; Information ; Starting TestPlan 'SIDDALI' on 07/26/2022 15:49:37, 20 of 22 TestSteps enabled.
2022-07-26 15:49:37.349325 ; TestPlan       ; Debug       ; Saved Test Plan XML [5.76 ms]
2022-07-26 15:49:37.353315 ; Settings       ; Debug       ; No settings file exists for TestPlanRunPackageParameterMonitor. A new instance with default values has been created. [206 us]
2022-07-26 15:49:37.418086 ; Labjack        ; Information ; Resource "Labjack" opened. [1.57 ms]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "48V nr DUT afleggen begin FIO2" PrePlanRun completed. [3.62 ms]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "DALI afleggen FIO4" PrePlanRun completed. [808 us]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "48V inschakelen FIO6" PrePlanRun completed. [26.2 us]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "48V nr DUT aanleggen FIO2" PrePlanRun completed. [22.6 us]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "Spanningen controleren \ 3V3 Meten AIN1" PrePlanRun completed. [36.1 us]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "Stromen controleren \ DUT nt kortgesloten AIN0" PrePlanRun completed. [30.4 us]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "Soldeerlinken controleren \ SL Top EIO3" PrePlanRun completed. [15.1 us]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "Soldeerlinken controleren \ SL Mid EIO1" PrePlanRun completed. [16.0 us]
2022-07-26 15:49:37.476979 ; TestPlan       ; Debug       ; "Soldeerlinken controleren \ SL Bot CIO2" PrePlanRun completed. [28.5 us]
2022-07-26 15:49:37.477976 ; TestPlan       ; Debug       ; "Simuleer LED1 \ 500mA Ok AIN4" PrePlanRun completed. [20.7 us]
2022-07-26 15:49:37.477976 ; TestPlan       ; Debug       ; "Simuleer LED1 \ DALI aanleggen FIO4" PrePlanRun completed. [18.6 us]
2022-07-26 15:49:37.477976 ; TestPlan       ; Debug       ; "Simuleer LED1 \ Stroom door de diodes meten LED1 AIN4 \ ChildDAQ" PrePlanRun completed. [343 us]
2022-07-26 15:49:37.477976 ; TestPlan       ; Debug       ; "Simuleer LED1 \ Stroom door de diodes meten LED1 AIN4" PrePlanRun completed. [420 us]
2022-07-26 15:49:37.477976 ; TestPlan       ; Debug       ; "48V naar DUT afleggen einde FIO2" PrePlanRun completed. [1.10 ms]
2022-07-26 15:49:37.477976 ; TestPlan       ; Debug       ; PrePlanRun Methods completed [7.97 ms]
2022-07-26 15:49:37.489946 ; TestPlan       ; Information ; "48V nr DUT afleggen begin FIO2" started.
2022-07-26 15:49:37.496925 ; TestStep       ; Debug       ; FIO2set to: Low
2022-07-26 15:49:37.503910 ; TestPlan       ; Information ; "48V nr DUT afleggen begin FIO2" completed with verdict 'Pass'. [11.2 ms]
2022-07-26 15:49:37.504904 ; TestPlan       ; Information ; "DALI afleggen FIO4" started.
2022-07-26 15:49:37.506900 ; TestStep       ; Debug       ; FIO4set to: Low
2022-07-26 15:49:37.506900 ; TestPlan       ; Information ; "DALI afleggen FIO4" completed with verdict 'Pass'. [1.66 ms]
2022-07-26 15:49:37.506900 ; TestPlan       ; Information ; "48V inschakelen FIO6" started.
2022-07-26 15:49:37.507897 ; TestStep       ; Debug       ; FIO6set to: Low
2022-07-26 15:49:37.507897 ; TestPlan       ; Information ; "48V inschakelen FIO6" completed with verdict 'Pass'. [1.63 ms]
2022-07-26 15:49:37.507897 ; TestPlan       ; Information ; "48V nr DUT aanleggen FIO2" started.
2022-07-26 15:49:37.508894 ; TestStep       ; Debug       ; FIO2set to: High
2022-07-26 15:49:37.508894 ; TestPlan       ; Information ; "48V nr DUT aanleggen FIO2" completed with verdict 'Pass'. [875 us]
2022-07-26 15:49:37.508894 ; TestPlan       ; Information ; "Delay 100ms" started.
2022-07-26 15:49:37.609674 ; TestPlan       ; Information ; "Delay 100ms" completed. [100 ms]
2022-07-26 15:49:37.609674 ; TestPlan       ; Information ; "Spanningen controleren" started.
2022-07-26 15:49:37.612619 ; TestPlan       ; Information ; "Spanningen controleren \ 3V3 Meten AIN1" started.
2022-07-26 15:49:37.657543 ; TestStep       ; Debug       ; AIN1 measured: 3.29508834123611
2022-07-26 15:49:37.657543 ; TestPlan       ; Information ; "Spanningen controleren \ 3V3 Meten AIN1" completed with verdict 'Pass'. [45.3 ms]
2022-07-26 15:49:37.659533 ; TestPlan       ; Information ; "Spanningen controleren" completed with verdict 'Pass'. [50.0 ms]
2022-07-26 15:49:37.659533 ; TestPlan       ; Information ; "Stromen controleren" started.
2022-07-26 15:49:37.659533 ; TestPlan       ; Information ; "Stromen controleren \ DUT nt kortgesloten AIN0" started.
2022-07-26 15:49:37.690457 ; TestStep       ; Debug       ; AIN0 measured: 0.212062483853661
