2022-07-26 14:36:11.217420 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-26 14-36-10.txt'. [8.14 ms]
2022-07-26 14:36:11.260217 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-07-26 14:36:11.422405 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-07-26 14:36:11.422405 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-07-26 14:36:11.477258 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-07-26 14:36:11.503189 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [57.3 ms]
2022-07-26 14:36:11.568016 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-07-26 14:36:11.680718 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-07-26 14:36:11.911476 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [397 ms]
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [736 ms]
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-07-26 14:36:12.248199 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-07-26 14:36:12.249195 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-07-26 14:36:12.249195 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-07-26 14:36:12.249195 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-07-26 14:36:12.249195 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [738 ms]
2022-07-26 14:36:12.286360 ; PluginManager  ; Debug       ; Loaded OpenTap. [1.19 ms]
2022-07-26 14:36:12.326353 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [20.2 ms]
2022-07-26 14:36:12.333236 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [26.9 ms]
2022-07-26 14:36:12.344205 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [557 us]
2022-07-26 14:36:12.409033 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [13.1 ms]
2022-07-26 14:36:12.664143 ; PluginManager  ; Debug       ; Loaded mscorlib. [700 ns]
2022-07-26 14:36:13.048327 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [1.11 s]
2022-07-26 14:36:13.380230 ; GUI            ; Debug       ; Loaded Light Theme. [28.2 ms]
2022-07-26 14:36:13.409154 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-07-26 14:36:13.941912 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [283 ms]
2022-07-26 14:36:13.941912 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-07-26 14:36:14.004746 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [58.5 ms]
2022-07-26 14:36:14.011725 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.53 ms]
2022-07-26 14:36:14.064584 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-26 14-36-14.txt'. [13.9 ms]
2022-07-26 14:36:14.697925 ; Main           ; Debug       ; GUI initialized. [753 ms]
2022-07-26 14:36:14.697925 ; Main           ; Debug       ; Docking manager initialized. [80.1 us]
2022-07-26 14:36:14.701910 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 07/26/2022 [4.14 s]
2022-07-26 14:36:14.774133 ; PluginManager  ; Debug       ; Loaded PackageManager. [540 us]
2022-07-26 14:36:14.774133 ; PluginManager  ; Debug       ; Loaded Editor. [34.9 us]
2022-07-26 14:36:14.791034 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [16.8 ms]
2022-07-26 14:36:14.809980 ; PluginManager  ; Debug       ; Loaded RunExplorer. [17.8 ms]
2022-07-26 14:36:14.813973 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [2.74 ms]
2022-07-26 14:36:14.815965 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [1.61 ms]
2022-07-26 14:36:14.847969 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [20.5 ms]
2022-07-26 14:36:14.859852 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [43.7 ms]
2022-07-26 14:36:14.868826 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [8.08 ms]
2022-07-26 14:36:15.376444 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [673 ms]
2022-07-26 14:36:15.376444 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.18, your version is 9.17. Please consider updating. [673 ms]
2022-07-26 14:36:15.376444 ; Main           ; Debug       ; Update check complete. [673 ms]
2022-07-26 14:36:16.744697 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [2.18 ms]
2022-07-26 14:36:19.182759 ; Main           ; Debug       ; Application startup finished. [8.62 s]
2022-07-26 14:36:22.150730 ; Main           ; Debug       ; Loaded Test plan C:\Engineering\Projecten\LedsGo\versie4updateSingleShot\OpenTapPrograms\SIDDALI.TapPlan [785 ms]
2022-07-26 14:36:28.095150 ; TestPlan       ; Information ; -----------------------------------------------------------------
2022-07-26 14:36:28.149013 ; TestPlan       ; Information ; Starting TestPlan 'SIDDALI' on 07/26/2022 14:36:28, 19 of 22 TestSteps enabled.
2022-07-26 14:36:28.261792 ; TestPlan       ; Debug       ; Saved Test Plan XML [16.6 ms]
2022-07-26 14:36:28.271678 ; Settings       ; Debug       ; No settings file exists for TestPlanRunPackageParameterMonitor. A new instance with default values has been created. [318 us]
2022-07-26 14:36:28.395434 ; Labjack        ; Information ; Resource "Labjack" opened. [4.36 ms]
2022-07-26 14:36:28.478213 ; TestPlan       ; Debug       ; "48V nr DUT afleggen begin FIO2" PrePlanRun completed. [5.80 ms]
2022-07-26 14:36:28.478213 ; TestPlan       ; Debug       ; "DALI afleggen FIO4" PrePlanRun completed. [1.08 ms]
2022-07-26 14:36:28.478213 ; TestPlan       ; Debug       ; "48V inschakelen FIO6" PrePlanRun completed. [67.1 us]
2022-07-26 14:36:28.478213 ; TestPlan       ; Debug       ; "48V nr DUT aanleggen FIO2" PrePlanRun completed. [51.3 us]
2022-07-26 14:36:28.479209 ; TestPlan       ; Debug       ; "Spanningen controleren \ 3V3 Meten AIN1" PrePlanRun completed. [52.3 us]
2022-07-26 14:36:28.479209 ; TestPlan       ; Debug       ; "Stromen controleren \ DUT nt kortgesloten AIN0" PrePlanRun completed. [72.0 us]
2022-07-26 14:36:28.479209 ; TestPlan       ; Debug       ; "Soldeerlinken controleren \ SL Top EIO3" PrePlanRun completed. [45.2 us]
