2022-07-26 15:41:50.014348 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-26 15-41-49.txt'. [8.81 ms]
2022-07-26 15:41:50.044269 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-07-26 15:41:50.120067 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-07-26 15:41:50.120067 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-07-26 15:41:50.139016 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-07-26 15:41:50.139016 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [19.5 ms]
2022-07-26 15:41:50.172655 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-07-26 15:41:50.231449 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-07-26 15:41:50.385039 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [241 ms]
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [414 ms]
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-07-26 15:41:50.557580 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [415 ms]
2022-07-26 15:41:50.576528 ; PluginManager  ; Debug       ; Loaded OpenTap. [443 us]
2022-07-26 15:41:50.674267 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [94.1 ms]
2022-07-26 15:41:50.694215 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [111 ms]
2022-07-26 15:41:50.698204 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [1.64 ms]
2022-07-26 15:41:50.747075 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [14.1 ms]
2022-07-26 15:41:50.905652 ; PluginManager  ; Debug       ; Loaded mscorlib. [1.10 us]
2022-07-26 15:41:51.210840 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [818 ms]
2022-07-26 15:41:51.467171 ; GUI            ; Debug       ; Loaded Light Theme. [19.1 ms]
2022-07-26 15:41:51.492091 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-07-26 15:41:51.827196 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [191 ms]
2022-07-26 15:41:51.827196 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-07-26 15:41:51.868089 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [37.5 ms]
2022-07-26 15:41:51.870085 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.54 ms]
2022-07-26 15:41:51.930003 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-26 15-41-51.txt'. [29.6 ms]
2022-07-26 15:41:52.329069 ; Main           ; Debug       ; GUI initialized. [498 ms]
2022-07-26 15:41:52.329069 ; Main           ; Debug       ; Docking manager initialized. [93.1 us]
2022-07-26 15:41:52.332059 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 07/26/2022 [2.65 s]
2022-07-26 15:41:52.374827 ; PluginManager  ; Debug       ; Loaded PackageManager. [356 us]
