2022-10-31 08:38:17.522906 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-10-31 08-38-16.txt'. [15.9 ms]
2022-10-31 08:38:17.585723 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-10-31 08:38:17.785235 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-10-31 08:38:17.785235 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-10-31 08:38:17.817541 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-10-31 08:38:17.835093 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [42.9 ms]
2022-10-31 08:38:17.900611 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-10-31 08:38:18.010081 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-10-31 08:38:18.201235 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [353 ms]
2022-10-31 08:38:18.545825 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [702 ms]
2022-10-31 08:38:18.548365 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-10-31 08:38:18.548365 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-10-31 08:38:18.548365 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-10-31 08:38:18.548365 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-10-31 08:38:18.548365 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-10-31 08:38:18.548365 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-10-31 08:38:18.548365 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
