2023-02-06 13:27:34.742614 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\Editor 2023-02-06 13-27-34.txt'. [5.02 ms]
2023-02-06 13:27:34.742614 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2023-02-06 13:27:34.773857 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2023-02-06 13:27:34.773857 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2023-02-06 13:27:34.789478 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2023-02-06 13:27:34.789478 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [19.3 ms]
2023-02-06 13:27:34.820722 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2023-02-06 13:27:34.851977 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2023-02-06 13:27:34.945694 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [143 ms]
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [237 ms]
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [238 ms]
2023-02-06 13:27:35.039427 ; PluginManager  ; Debug       ; Loaded OpenTap. [368 us]
2023-02-06 13:27:35.055042 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [145 us]
2023-02-06 13:27:35.055042 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [5.63 ms]
2023-02-06 13:27:35.055042 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [5.25 ms]
2023-02-06 13:27:35.070663 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [6.27 ms]
2023-02-06 13:27:35.148814 ; PluginManager  ; Debug       ; Loaded mscorlib. [600 ns]
2023-02-06 13:27:35.281476 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [418 ms]
2023-02-06 13:27:35.406405 ; GUI            ; Debug       ; Loaded Light Theme. [12.9 ms]
2023-02-06 13:27:35.422027 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2023-02-06 13:27:35.640119 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [115 ms]
2023-02-06 13:27:35.640119 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2023-02-06 13:27:35.655698 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [23.0 ms]
2023-02-06 13:27:35.671321 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [925 us]
2023-02-06 13:27:35.686940 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2023-02-06 13-27-35.txt'. [6.20 ms]
2023-02-06 13:27:36.046275 ; Main           ; Debug       ; GUI initialized. [407 ms]
2023-02-06 13:27:36.046275 ; Main           ; Debug       ; Docking manager initialized. [65.8 us]
2023-02-06 13:27:36.046275 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 02/06/2023 [1.41 s]
2023-02-06 13:27:36.077475 ; PluginManager  ; Debug       ; Loaded PackageManager. [289 us]
2023-02-06 13:27:36.077475 ; PluginManager  ; Debug       ; Loaded Editor. [22.3 us]
2023-02-06 13:27:36.077475 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [4.44 ms]
2023-02-06 13:27:36.077475 ; PluginManager  ; Debug       ; Loaded RunExplorer. [4.12 ms]
2023-02-06 13:27:36.077475 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [1.31 ms]
2023-02-06 13:27:36.077475 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [546 us]
2023-02-06 13:27:36.077475 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [508 us]
2023-02-06 13:27:36.093145 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [463 us]
2023-02-06 13:27:36.547607 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.3, your version is 1.1. Please consider updating. [491 ms]
2023-02-06 13:27:36.547607 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.19, your version is 9.17. Please consider updating. [491 ms]
2023-02-06 13:27:36.547607 ; Main           ; Debug       ; Update check complete. [491 ms]
2023-02-06 13:27:36.837662 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [4.18 ms]
2023-02-06 13:27:36.848635 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.73 ms]
2023-02-06 13:27:36.898508 ; Main           ; Debug       ; Application startup finished. [2.27 s]
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 5: Missing 'Labjack' used by '48V nr DUT afleggen begin FIO2.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 28: Missing 'Labjack' used by 'DALI afleggen FIO4.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 51: Missing 'Labjack' used by '48V inschakelen FIO6.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 74: Missing 'Labjack' used by '48V nr DUT aanleggen FIO2.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 108: Missing 'Labjack' used by '3V3 Meten AIN1.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 138: Missing 'Labjack' used by 'DUT nt kortgesloten AIN0.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 194: Missing 'Labjack' used by 'Spanning afleggen FIO2.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 224: Missing 'Labjack' used by 'Spanning aanleggen FIO2.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 261: Missing 'Labjack' used by '500mA Ok AIN4.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 284: Missing 'Labjack' used by 'DALI aanleggen FIO4.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 307: Missing 'Labjack' used by 'Stroom door de diodes meten LED1 AIN4.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Error       ; XML Line 353: Missing 'Labjack' used by '48V naar DUT afleggen einde FIO2.Device'
2023-02-06 13:27:40.734995 ; Serializer     ; Warning     ; Test Plan changed due to resources missing from Bench settings.
2023-02-06 13:27:40.734995 ; Serializer     ; Warning     ; Please review these changes before saving or running the Test Plan.
2023-02-06 13:27:43.972864 ; Main           ; Debug       ; Loaded Test plan C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTapPrograms\SHSIDDALI.TapPlan [3.29 s]
2023-02-06 13:28:00.807730 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [8.61 ms]
2023-02-06 13:28:00.818707 ; Settings       ; Debug       ; Saved PanelSettings to C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.15 ms]
2023-02-06 13:28:00.819700 ; Settings       ; Debug       ; Saved EditorSettings to C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [1.40 ms]
2023-02-06 13:28:51.572691 ; Settings       ; Debug       ; Saved ConnectionSettings to C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [732 us]
2023-02-06 13:28:51.593113 ; Settings       ; Debug       ; Saved DutSettings to C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [20.2 ms]
