2022-10-03 08:51:18.430327 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\Editor 2022-10-03 08-51-18.txt'. [8.49 ms]
2022-10-03 08:51:18.447674 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-10-03 08:51:18.481190 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-10-03 08:51:18.481440 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-10-03 08:51:18.507123 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-10-03 08:51:18.531092 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [40.8 ms]
2022-10-03 08:51:18.605858 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-10-03 08:51:18.643760 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-10-03 08:51:18.791142 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [249 ms]
2022-10-03 08:51:19.017505 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [479 ms]
2022-10-03 08:51:19.017505 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-10-03 08:51:19.017505 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-10-03 08:51:19.017505 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-10-03 08:51:19.017505 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-10-03 08:51:19.017505 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
