2022-09-30 15:12:54.966811 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-09-30 15-12-54.txt'. [9.25 ms]
2022-09-30 15:12:55.014649 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-09-30 15:12:55.339779 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-30 15:12:55.339779 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-30 15:12:55.379672 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-09-30 15:12:55.391641 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [39.8 ms]
2022-09-30 15:12:55.449520 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-30 15:12:55.573154 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-30 15:12:55.781619 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [379 ms]
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [817 ms]
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-09-30 15:12:56.216452 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-09-30 15:12:56.217432 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-09-30 15:12:56.217432 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-09-30 15:12:56.217432 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-09-30 15:12:56.217432 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-09-30 15:12:56.217432 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-09-30 15:12:56.217432 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [818 ms]
2022-09-30 15:12:56.255331 ; PluginManager  ; Debug       ; Loaded OpenTap. [7.40 ms]
2022-09-30 15:12:56.302205 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [26.1 ms]
2022-09-30 15:12:56.320158 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [45.3 ms]
2022-09-30 15:12:56.324148 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [433 us]
2022-09-30 15:12:56.496686 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [32.4 ms]
2022-09-30 15:12:56.723080 ; PluginManager  ; Debug       ; Loaded mscorlib. [1.50 us]
2022-09-30 15:12:57.129200 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [1.30 s]
2022-09-30 15:12:57.505988 ; GUI            ; Debug       ; Loaded Light Theme. [43.2 ms]
2022-09-30 15:12:57.541889 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-09-30 15:12:58.057835 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [259 ms]
2022-09-30 15:12:58.057835 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-09-30 15:12:58.120703 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [58.2 ms]
2022-09-30 15:12:58.123657 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [2.06 ms]
2022-09-30 15:12:58.190704 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-09-30 15-12-58.txt'. [10.3 ms]
2022-09-30 15:12:58.858394 ; Main           ; Debug       ; GUI initialized. [797 ms]
2022-09-30 15:12:58.858394 ; Main           ; Debug       ; Docking manager initialized. [127 us]
2022-09-30 15:12:58.862347 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 09/30/2022 [4.44 s]
2022-09-30 15:12:58.916477 ; PluginManager  ; Debug       ; Loaded PackageManager. [510 us]
2022-09-30 15:12:58.916477 ; PluginManager  ; Debug       ; Loaded Editor. [32.0 us]
2022-09-30 15:12:58.931238 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [14.4 ms]
2022-09-30 15:12:58.948118 ; PluginManager  ; Debug       ; Loaded RunExplorer. [15.9 ms]
2022-09-30 15:12:58.952106 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [2.07 ms]
2022-09-30 15:12:58.953104 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [863 us]
2022-09-30 15:12:58.980033 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [20.4 ms]
2022-09-30 15:12:58.991003 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [38.2 ms]
2022-09-30 15:12:58.994997 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [3.88 ms]
2022-09-30 15:12:59.706643 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [843 ms]
2022-09-30 15:12:59.706643 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.19, your version is 9.17. Please consider updating. [843 ms]
2022-09-30 15:12:59.706643 ; Main           ; Debug       ; Update check complete. [843 ms]
2022-09-30 15:13:01.456043 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.95 ms]
2022-09-30 15:13:02.121933 ; Main           ; Debug       ; Application startup finished. [7.70 s]
2022-09-30 15:13:04.689510 ; Main           ; Debug       ; Loaded Test plan C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTapPrograms\KATE\KATE56mA.TapPlan [765 ms]
2022-09-30 15:13:22.610321 ; TestPlan       ; Information ; -----------------------------------------------------------------
2022-09-30 15:13:22.720029 ; TestPlan       ; Information ; Starting TestPlan 'KATE56mA' on 09/30/2022 15:13:22, 21 of 27 TestSteps enabled.
2022-09-30 15:13:22.831758 ; TestPlan       ; Debug       ; Saved Test Plan XML [14.8 ms]
2022-09-30 15:13:22.834758 ; Settings       ; Debug       ; No settings file exists for TestPlanRunPackageParameterMonitor. A new instance with default values has been created. [240 us]
