2023-02-08 15:47:24.881395 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\Editor 2023-02-08 15-47-24.txt'. [5.14 ms]
2023-02-08 15:47:24.892327 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2023-02-08 15:47:24.914270 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2023-02-08 15:47:24.914270 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2023-02-08 15:47:24.933218 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2023-02-08 15:47:24.943230 ; AssemblyFinder ; Debug       ; Found 39/96 assembly files. [21.4 ms]
2023-02-08 15:47:24.973113 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2023-02-08 15:47:25.004032 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2023-02-08 15:47:25.096783 ; Searcher       ; Debug       ; Ordered 35 assemblies according to references. [149 ms]
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found 19 plugin assemblies containing 275 plugin types. [247 ms]
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.Plugins.Ssh.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2023-02-08 15:47:25.194557 ; PluginManager  ; Debug       ; Searched 39 Assemblies. [248 ms]
2023-02-08 15:47:25.204496 ; PluginManager  ; Debug       ; Loaded OpenTap. [789 us]
2023-02-08 15:47:25.210479 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [5.53 ms]
2023-02-08 15:47:25.212474 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [7.51 ms]
2023-02-08 15:47:25.214470 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [151 us]
2023-02-08 15:47:25.230426 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [5.93 ms]
2023-02-08 15:47:25.310251 ; PluginManager  ; Debug       ; Loaded mscorlib. [500 ns]
2023-02-08 15:47:25.453869 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [433 ms]
2023-02-08 15:47:25.581808 ; GUI            ; Debug       ; Loaded Light Theme. [18.8 ms]
2023-02-08 15:47:25.599435 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2023-02-08 15:47:25.836024 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [135 ms]
2023-02-08 15:47:25.836024 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2023-02-08 15:47:25.863950 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [23.4 ms]
2023-02-08 15:47:25.867941 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.26 ms]
2023-02-08 15:47:25.891292 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2023-02-08 15-47-25.txt'. [3.95 ms]
2023-02-08 15:47:26.249414 ; Main           ; Debug       ; GUI initialized. [411 ms]
2023-02-08 15:47:26.249414 ; Main           ; Debug       ; Docking manager initialized. [56.5 us]
2023-02-08 15:47:26.251409 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 02/08/2023 [1.50 s]
2023-02-08 15:47:26.279334 ; PluginManager  ; Debug       ; Loaded PackageManager. [300 us]
2023-02-08 15:47:26.279334 ; PluginManager  ; Debug       ; Loaded Editor. [23.6 us]
2023-02-08 15:47:26.284321 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [4.41 ms]
2023-02-08 15:47:26.288310 ; PluginManager  ; Debug       ; Loaded RunExplorer. [4.18 ms]
2023-02-08 15:47:26.291302 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [1.44 ms]
2023-02-08 15:47:26.291302 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [656 us]
2023-02-08 15:47:26.300278 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [4.19 ms]
2023-02-08 15:47:26.303271 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [11.6 ms]
2023-02-08 15:47:26.304268 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [682 us]
