2022-07-26 14:22:52.685338 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-26 14-22-52.txt'. [8.40 ms]
2022-07-26 14:22:52.764088 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-07-26 14:22:52.835219 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-07-26 14:22:52.835219 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-07-26 14:22:52.923982 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-07-26 14:22:52.942049 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [45.1 ms]
2022-07-26 14:22:53.007757 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-07-26 14:22:53.116751 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-07-26 14:22:53.374302 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [419 ms]
2022-07-26 14:22:53.767252 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [816 ms]
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-07-26 14:22:53.768256 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [818 ms]
2022-07-26 14:22:53.830085 ; PluginManager  ; Debug       ; Loaded OpenTap. [3.16 ms]
2022-07-26 14:22:53.845044 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [19.0 ms]
2022-07-26 14:22:53.852027 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [22.9 ms]
2022-07-26 14:22:53.857014 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [669 us]
2022-07-26 14:22:53.946772 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [15.6 ms]
2022-07-26 14:22:54.169180 ; PluginManager  ; Debug       ; Loaded mscorlib. [1.10 us]
2022-07-26 14:22:54.563416 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [1.14 s]
2022-07-26 14:22:54.930151 ; GUI            ; Debug       ; Loaded Light Theme. [39.6 ms]
2022-07-26 14:22:54.964059 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-07-26 14:22:55.443159 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [258 ms]
2022-07-26 14:22:55.443159 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-07-26 14:22:55.508021 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [60.3 ms]
2022-07-26 14:22:55.516963 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [2.92 ms]
2022-07-26 14:22:55.595532 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-26 14-22-55.txt'. [35.7 ms]
2022-07-26 14:22:56.228879 ; Main           ; Debug       ; GUI initialized. [783 ms]
2022-07-26 14:22:56.228879 ; Main           ; Debug       ; Docking manager initialized. [81.7 us]
2022-07-26 14:22:56.231834 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 07/26/2022 [4.08 s]
2022-07-26 14:22:56.305357 ; PluginManager  ; Debug       ; Loaded PackageManager. [693 us]
2022-07-26 14:22:56.305357 ; PluginManager  ; Debug       ; Loaded Editor. [32.5 us]
2022-07-26 14:22:56.320323 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [14.6 ms]
2022-07-26 14:22:56.336276 ; PluginManager  ; Debug       ; Loaded RunExplorer. [15.5 ms]
2022-07-26 14:22:56.341261 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie5Knop\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [2.66 ms]
