2023-02-08 11:13:30.248604 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2023-02-08 11-13-28.txt'. [5.45 ms]
2023-02-08 11:13:30.294441 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2023-02-08 11:13:30.838380 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2023-02-08 11:13:30.838380 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2023-02-08 11:13:30.883259 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2023-02-08 11:13:30.893229 ; AssemblyFinder ; Debug       ; Found 39/96 assembly files. [53.0 ms]
2023-02-08 11:13:30.969853 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2023-02-08 11:13:31.115638 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2023-02-08 11:13:31.367997 ; Searcher       ; Debug       ; Ordered 35 assemblies according to references. [462 ms]
2023-02-08 11:13:31.580436 ; PluginManager  ; Debug       ; Found 19 plugin assemblies containing 275 plugin types. [677 ms]
2023-02-08 11:13:31.580915 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
