2022-08-02 09:00:10.864579 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-08-02 09-00-10.txt'. [14.2 ms]
2022-08-02 09:00:10.910476 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-08-02 09:00:10.987270 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-08-02 09:00:10.987270 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-08-02 09:00:11.012204 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-08-02 09:00:11.019186 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [28.3 ms]
2022-08-02 09:00:11.062070 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-08-02 09:00:11.117921 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-08-02 09:00:11.269516 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [241 ms]
2022-08-02 09:00:11.474966 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [451 ms]
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-08-02 09:00:11.475965 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [452 ms]
2022-08-02 09:00:11.550764 ; PluginManager  ; Debug       ; Loaded OpenTap. [2.50 ms]
2022-08-02 09:00:11.556748 ; PluginManager  ; Debug       ; Loaded OpenTap. [5.94 ms]
2022-08-02 09:00:11.563730 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [9.44 ms]
2022-08-02 09:00:11.573703 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [23.6 ms]
2022-08-02 09:00:11.584674 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [254 us]
2022-08-02 09:00:11.624566 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [16.4 ms]
2022-08-02 09:00:11.810073 ; PluginManager  ; Debug       ; Loaded mscorlib. [1.00 us]
2022-08-02 09:00:12.131240 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [861 ms]
2022-08-02 09:00:12.350627 ; GUI            ; Debug       ; Loaded Light Theme. [17.7 ms]
2022-08-02 09:00:12.372567 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-08-02 09:00:12.738589 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [221 ms]
2022-08-02 09:00:12.738589 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
2022-08-02 09:00:12.781475 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [40.9 ms]
2022-08-02 09:00:12.789455 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [2.05 ms]
2022-08-02 09:00:12.836329 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-08-02 09-00-12.txt'. [13.5 ms]
2022-08-02 09:00:13.243932 ; Main           ; Debug       ; GUI initialized. [503 ms]
2022-08-02 09:00:13.243932 ; Main           ; Debug       ; Docking manager initialized. [53.9 us]
2022-08-02 09:00:13.250088 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 08/02/2022 [2.78 s]
2022-08-02 09:00:13.297304 ; PluginManager  ; Debug       ; Loaded PackageManager. [531 us]
2022-08-02 09:00:13.297304 ; PluginManager  ; Debug       ; Loaded Editor. [25.6 us]
2022-08-02 09:00:13.306176 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [8.34 ms]
