2022-10-31 11:38:24.685798 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\Editor 2022-10-31 11-38-24.txt'. [8.91 ms]
2022-10-31 11:38:24.707462 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-10-31 11:38:24.747460 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-10-31 11:38:24.747460 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-10-31 11:38:24.774246 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-10-31 11:38:24.774246 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [29.0 ms]
2022-10-31 11:38:24.846620 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-10-31 11:38:24.903112 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-10-31 11:38:25.043134 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [248 ms]
2022-10-31 11:38:25.253546 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [468 ms]
2022-10-31 11:38:25.253546 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-10-31 11:38:25.253546 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
