2022-10-03 08:38:22.284133 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\Editor 2022-10-03 08-38-21.txt'. [9.69 ms]
2022-10-03 08:38:22.300080 ; Session        ; Debug       ; Running '"C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Editor.exe" ' in 'C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug'.
2022-10-03 08:38:22.336984 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-10-03 08:38:22.336984 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-10-03 08:38:22.361876 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-10-03 08:38:22.367860 ; AssemblyFinder ; Debug       ; Found 38/93 assembly files. [28.2 ms]
2022-10-03 08:38:22.412740 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-10-03 08:38:22.452632 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-10-03 08:38:22.591268 ; Searcher       ; Debug       ; Ordered 34 assemblies according to references. [217 ms]
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found 18 plugin assemblies containing 267 plugin types. [412 ms]
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-10-03 08:38:22.784807 ; PluginManager  ; Debug       ; Searched 38 Assemblies. [412 ms]
2022-10-03 08:38:22.798753 ; PluginManager  ; Debug       ; Loaded OpenTap. [435 us]
2022-10-03 08:38:22.805695 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [4.27 ms]
2022-10-03 08:38:22.806591 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [4.93 ms]
2022-10-03 08:38:22.809687 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [245 us]
2022-10-03 08:38:22.831351 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [3.72 ms]
2022-10-03 08:38:22.985221 ; PluginManager  ; Debug       ; Loaded mscorlib. [700 ns]
2022-10-03 08:38:23.242577 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [748 ms]
2022-10-03 08:38:23.549762 ; GUI            ; Debug       ; Loaded Light Theme. [20.1 ms]
2022-10-03 08:38:23.592099 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-10-03 08:38:24.061405 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie6Stroom\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [192 ms]
2022-10-03 08:38:24.061405 ; Main           ; Debug       ; Window initial dimensions: 1934px, 1054px.
